tournament,code,trips,doubs,octas,quarters,semis,finals
UT,StrJes WD,-1,-1,-1,-1,-1,-1
UT,Hockad AO,-1,-1,-1,-1,-1,-1
UT,Kinkai JS,-1,-1,-1,-1,-1,-1
UT,Vandeg AD,-1,-1,-1,-1,-1,-1
UT,Hockad CI,-1,-1,-1,-1,-1,-1
UT,Desert BB,-1,-1,-1,-1,-1,-1
UT,KleOak RR,-1,-1,-1,-1,-1,-1
UT,Woodla GM,-1,-1,-1,-1,-1,-1
UT,RoyCit VM,-1,-1,-1,-1,-1,-1
UT,Dulles JB,-1,-1,-1,-1,-1,-1
UT,Trinit SWe,-1,-1,-1,-1,-1,-1
UT,BoeCha NG,-1,-1,-1,-1,-1,-1
UT,SanMar MM,-1,-1,-1,-1,-1,-1
UT,BoeCha JH,-1,-1,-1,-1,-1,-1
UT,Vandeg MS,-1,-1,-1,-1,-1,-1
UT,Klein CW,-1,-1,-1,-1,-1,-1
UT,Westla NB,-1,-1,-1,-1,-1,-1
UT,HarSou CS,-1,-1,-1,-1,-1,-1
UT,LawMag ES,-1,-1,-1,-1,-1,-1
UT,Sharyl TG,-1,-1,-1,-1,-1,-1
UT,Hockad SA,-1,-1,-1,-1,-1,-1
UT,Hockad CY,-1,-1,-1,-1,-1,-1
UT,RobVel CG,-1,-1,-1,-1,-1,-1
UT,Dulles VC,-1,-1,-1,-1,-1,-1
UT,LakTra BO,-1,-1,-1,-1,-1,-1
UT,Trinit EMe,-1,-1,-1,-1,-1,-1
UT,Klein JR,-1,-1,-1,-1,-1,-1
UT,Spring HH,-1,-1,-1,-1,-1,-1
UT,WinChu CI,-1,-1,-1,-1,-1,-1
UT,Spring RH,-1,-1,-1,-1,-1,-1
UT,Vandeg AK,-1,-1,-1,-1,-1,-1
UT,StrJes TD,-1,-1,-1,-1,-1,-1
UT,SanMar MR,-1,-1,-1,-1,-1,-1
UT,Kempne AK,-1,-1,-1,-1,-1,-1
UT,Midway SL,-1,-1,-1,-1,-1,-1
UT,Westfi KD,-1,-1,-1,-1,-1,-1
UT,Dulles AD,-1,-1,-1,-1,-1,-1
UT,Sharyl GC,-1,-1,-1,-1,-1,-1
UT,Dulles RS,-1,-1,-1,-1,-1,-1
UT,Vandeg CR,-1,-1,-1,-1,-1,-1
UT,Vandeg AU,-1,-1,-1,-1,-1,-1
Blake,Cambridge Rindge OS,,1,1,1,0,-1
Blake,Oakwood North JW,,1,1,1,1,0
Blake,WDM Valley TG,,1,1,1,1,1
Blake,Peninsula JL,,1,1,1,0,-1
Blake,WDM Valley TF,,1,1,0,-1,-1
Blake,Lexington AS,,1,1,1,0,-1
Blake,Lexington LW,,1,0,-1,-1,-1
Blake,Apple Valley SO,,1,0,-1,-1,-1
Blake,Byram Hills SC,,1,0,-1,-1,-1
Blake,Bronx Science DR,,1,0,-1,-1,-1
Blake,Cambridge Rindge PO,,1,1,0,-1,-1
Blake,New Trier LK,,1,1,0,-1,-1
Blake,Rosemount WL,,1,0,-1,-1,-1
Blake,Scarsdale GZ,,1,1,1,1,0
Blake,Bronx Science ZP,,1,1,0,-1,-1
Blake,Upper Arlington HW,,1,0,-1,-1,-1
Blake,Lake Highland Prep MC,,1,1,0,-1,-1
Blake,Byram Hills PE,,1,0,-1,-1,-1
Blake,Peninsula IG,,1,1,0,-1,-1
Blake,WDM Valley SC,,1,0,-1,-1,-1
Blake,Newark Science BA,,1,0,-1,-1,-1
Blake,WDM Valley EM,,1,1,1,0,-1
Blake,Hawken NK,,1,1,0,-1,-1
Blake,Byram Hills AW,,1,1,1,1,0
Blake,Byram Hills JB,,1,1,0,-1,-1
Blake,WDM Valley BG,,1,0,-1,-1,-1
Blake,American Heritage DM,,1,0,-1,-1,-1
Blake,Evanston DF,,1,0,-1,-1,-1
Blake,WDM Valley DR,,1,0,-1,-1,-1
Blake,Scarsdale ZE,,1,0,-1,-1,-1
Blake,Apple Valley JB,,1,0,-1,-1,-1
Blake,Apple Valley CH,,0,-1,-1,-1,-1
Blake,Oxbridge Beaches BK,,0,-1,-1,-1,-1
Blake,Collegiate DM,,0,-1,-1,-1,-1
Blake,Evanston GH,,0,-1,-1,-1,-1
Blake,New Trier NK,,1,0,-1,-1,-1
Blake,Apple Valley KA,,0,-1,-1,-1,-1
Blake,DuPont Manual XH,,-1,-1,-1,-1,-1
Blake,Lake Highland Prep JN,,-1,-1,-1,-1,-1
Blake,WDM Valley KK,,-1,-1,-1,-1,-1
Blake,WDM Valley GH,,-1,-1,-1,-1,-1
Blake,Scarsdale ML,,-1,-1,-1,-1,-1
Blake,St. Louis Park DA,,-1,-1,-1,-1,-1
Blake,Lake Highland Prep MCh,,-1,-1,-1,-1,-1
Blake,Lake Highland Prep SG,,-1,-1,-1,-1,-1
Blake,WDM Valley CR,,-1,-1,-1,-1,-1
Blake,Aberdeen Central SM,,-1,-1,-1,-1,-1
Blake,Byram Hills AG,,-1,-1,-1,-1,-1
Blake,Lake Highland Prep HK,,-1,-1,-1,-1,-1
Blake,New Trier CM,,-1,-1,-1,-1,-1
Blake,Sioux Falls Lincoln IO,,-1,-1,-1,-1,-1
Blake,WDM Valley CT,,-1,-1,-1,-1,-1
Blake,Lake Highland Prep SS,,-1,-1,-1,-1,-1
Blake,Oxbridge Beaches NW,,-1,-1,-1,-1,-1
Blake,St Thomas Academy SK,,-1,-1,-1,-1,-1
Blake,Bettendorf RN,,-1,-1,-1,-1,-1
Blake,St. Louis Park RS,,-1,-1,-1,-1,-1
Blake,WDM Valley WG,,-1,-1,-1,-1,-1
Blake,WDM Valley LG,,-1,-1,-1,-1,-1
Blake,King AK,,-1,-1,-1,-1,-1
Blake,Scarsdale BS,,-1,-1,-1,-1,-1
Blake,Apple Valley TE,,-1,-1,-1,-1,-1
Blake,WDM Valley AC,,-1,-1,-1,-1,-1
Blake,Brookfield East MM,,-1,-1,-1,-1,-1
Blake,St Thomas Academy NB,,-1,-1,-1,-1,-1
Blake,Roseville Area SL,,-1,-1,-1,-1,-1
Blake,Whitefish Bay WT,,-1,-1,-1,-1,-1
Blake,Blaine KD,,-1,-1,-1,-1,-1
Blake,Evanston AJ,,-1,-1,-1,-1,-1
Blake,Whitefish Bay RD,,-1,-1,-1,-1,-1
Blake,Oxbridge Beaches AWe,,-1,-1,-1,-1,-1
Blake,Eagan JL,,-1,-1,-1,-1,-1
Blake,Brookfield East TG,,-1,-1,-1,-1,-1
Blake,Whitefish Bay AP,,-1,-1,-1,-1,-1
Blake,WDM Valley AJ,,-1,-1,-1,-1,-1
Blake,Newark Science SM,,-1,-1,-1,-1,-1
Blake,WDM Valley JM,,-1,-1,-1,-1,-1
Blake,St Thomas Academy AS,,-1,-1,-1,-1,-1
Blake,WDM Valley HS,,-1,-1,-1,-1,-1
Blake,Apple Valley CR,,-1,-1,-1,-1,-1
Blake,Eagan TA,,-1,-1,-1,-1,-1
Blake,Fargo Shanley KG,,-1,-1,-1,-1,-1
Blake,Eagan KM,,-1,-1,-1,-1,-1
Blake,Blaine HP,,-1,-1,-1,-1,-1
Blake,Rosemount TS,,-1,-1,-1,-1,-1
Blake,WDM Valley LB,,-1,-1,-1,-1,-1
Blake,Brookfield East AJ,,-1,-1,-1,-1,-1
Blake,St Thomas Academy LW,,-1,-1,-1,-1,-1
Blake,Evanston ES,,-1,-1,-1,-1,-1
Blake,Aberdeen Central AB,,-1,-1,-1,-1,-1
Blake,Rosemount JS,,-1,-1,-1,-1,-1
Blake,Whitefish Bay CR,,-1,-1,-1,-1,-1
Blake,Ft. Lauderdale HB,,-1,-1,-1,-1,-1
Blake,Rosemount MQ,,-1,-1,-1,-1,-1
Blake,WDM Valley JW,,-1,-1,-1,-1,-1
Blake,Eagan NM,,-1,-1,-1,-1,-1
Blake,ISM / ERA HB,,-1,-1,-1,-1,-1
Blake,Eagan DD,,-1,-1,-1,-1,-1
Blake,Appleton East JV,,-1,-1,-1,-1,-1
Blake,St Thomas Academy NW,,-1,-1,-1,-1,-1
College Prep,Crossroads NS,1,1,1,1,0,-1
College Prep,Mission San Jose SS,1,1,1,1,0,-1
College Prep,Loyola AP,1,0,-1,-1,-1,-1
College Prep,Mission San Jose LS,1,1,1,1,1,1
College Prep,Los Altos JN,1,1,0,-1,-1,-1
College Prep,Harker RX,1,0,-1,-1,-1,-1
College Prep,La Canada AZ,1,1,1,0,-1,-1
College Prep,Talley PW,1,1,1,0,-1,-1
College Prep,Harker SP,1,1,0,-1,-1,-1
College Prep,Ventura NS,1,1,0,-1,-1,-1
College Prep,Presentation MS,1,0,-1,-1,-1,-1
College Prep,Mountain View DZ,1,1,1,0,-1,-1
College Prep,Syosset AM,1,1,0,-1,-1,-1
College Prep,Ventura HW,1,1,1,0,-1,-1
College Prep,Collegiate EW,1,1,0,-1,-1,-1
College Prep,Mission San Jose PB,1,1,0,-1,-1,-1
College Prep,Loyola JO,1,0,-1,-1,-1,-1
College Prep,Loyola BS,1,0,-1,-1,-1,-1
College Prep,Meadows KB,1,0,-1,-1,-1,-1
College Prep,Interlake AL,1,0,-1,-1,-1,-1
College Prep,Los Altos SN,1,0,-1,-1,-1,-1
College Prep,Chaminade CP ER,1,1,0,-1,-1,-1
College Prep,Harker MS,1,0,-1,-1,-1,-1
College Prep,Dougherty Valley CS,1,0,-1,-1,-1,-1
College Prep,La Reina EP,1,0,-1,-1,-1,-1
College Prep,MV Independent SS,1,0,-1,-1,-1,-1
College Prep,Dougherty Valley SZ,1,1,1,1,1,0
College Prep,Brentwood CH,1,0,-1,-1,-1,-1
College Prep,Del Mar Independent NK,1,0,-1,-1,-1,-1
College Prep,Mountain View VP,1,1,0,-1,-1,-1
College Prep,Harvard-Westlake EE,1,0,-1,-1,-1,-1
College Prep,Immaculate Heart DD,0,-1,-1,-1,-1,-1
College Prep,Mountain View KX,1,0,-1,-1,-1,-1
College Prep,Mountain View VPa,0,-1,-1,-1,-1,-1
College Prep,Presentation AS,0,-1,-1,-1,-1,-1
College Prep,Ventura NA,0,-1,-1,-1,-1,-1
College Prep,Brentwood WJ,0,-1,-1,-1,-1,-1
College Prep,MV Independent LH,0,-1,-1,-1,-1,-1
College Prep,Evergreen VS,0,-1,-1,-1,-1,-1
College Prep,Harvard-Westlake WP,0,-1,-1,-1,-1,-1
College Prep,Harker KQ,-1,-1,-1,-1,-1,-1
College Prep,Ventura VV,-1,-1,-1,-1,-1,-1
College Prep,Brentwood JR,-1,-1,-1,-1,-1,-1
College Prep,Pembroke Pines Charter (Independent) JF,-1,-1,-1,-1,-1,-1
College Prep,Loyola DW,-1,-1,-1,-1,-1,-1
College Prep,Palo Alto (Independent) AM,-1,-1,-1,-1,-1,-1
College Prep,Loyola DK,-1,-1,-1,-1,-1,-1
College Prep,Brentwood RY,-1,-1,-1,-1,-1,-1
College Prep,Meadows SK,-1,-1,-1,-1,-1,-1
College Prep,Ventura AP,-1,-1,-1,-1,-1,-1
College Prep,Harvard-Westlake MG,-1,-1,-1,-1,-1,-1
College Prep,Harvard-Westlake LM,-1,-1,-1,-1,-1,-1
College Prep,Meadows AT,-1,-1,-1,-1,-1,-1
College Prep,MV Independent OZ,-1,-1,-1,-1,-1,-1
College Prep,Ventura CW,-1,-1,-1,-1,-1,-1
College Prep,Palo Alto (Independent) CF,-1,-1,-1,-1,-1,-1
College Prep,Brentwood EL,-1,-1,-1,-1,-1,-1
College Prep,Presentation RG,-1,-1,-1,-1,-1,-1
College Prep,Interlake FG,-1,-1,-1,-1,-1,-1
College Prep,Mission San Jose SSa,-1,-1,-1,-1,-1,-1
College Prep,Harvard-Westlake KW,-1,-1,-1,-1,-1,-1
College Prep,Ventura SS,-1,-1,-1,-1,-1,-1
College Prep,Mission San Jose RS,-1,-1,-1,-1,-1,-1
College Prep,Harker SN,-1,-1,-1,-1,-1,-1
College Prep,West Ranch JW,-1,-1,-1,-1,-1,-1
College Prep,Harker SL,-1,-1,-1,-1,-1,-1
College Prep,Brentwood JD,-1,-1,-1,-1,-1,-1
College Prep,Bentley KS,-1,-1,-1,-1,-1,-1
College Prep,BASIS Independent Silicon Valley EK,-1,-1,-1,-1,-1,-1
College Prep,Harker NT,-1,-1,-1,-1,-1,-1
College Prep,Nueva JT,-1,-1,-1,-1,-1,-1
College Prep,Loyola GC,-1,-1,-1,-1,-1,-1
College Prep,Harker ML,-1,-1,-1,-1,-1,-1
College Prep,Palo Alto (Independent) GC,-1,-1,-1,-1,-1,-1
College Prep,Pacific Ridge RS,-1,-1,-1,-1,-1,-1
College Prep,Leucadia Independent JC,-1,-1,-1,-1,-1,-1
College Prep,Clovis North RG,-1,-1,-1,-1,-1,-1
College Prep,Los Altos DV,-1,-1,-1,-1,-1,-1
College Prep,Crystal Springs Uplands AT,-1,-1,-1,-1,-1,-1
College Prep,Dougherty Valley AM,-1,-1,-1,-1,-1,-1
College Prep,Saratoga AW,-1,-1,-1,-1,-1,-1
College Prep,Evergreen AJ,-1,-1,-1,-1,-1,-1
College Prep,Harvard-Westlake JC,-1,-1,-1,-1,-1,-1
College Prep,Brentwood EB,-1,-1,-1,-1,-1,-1
College Prep,Ventura SZ,-1,-1,-1,-1,-1,-1
College Prep,Notre Dame San Jose DS,-1,-1,-1,-1,-1,-1
College Prep,Mission San Jose RR,-1,-1,-1,-1,-1,-1
College Prep,La Reina ES,-1,-1,-1,-1,-1,-1
College Prep,College Prep AZ,-1,-1,-1,-1,-1,-1
College Prep,Saratoga AV,-1,-1,-1,-1,-1,-1
College Prep,College Prep JZ,-1,-1,-1,-1,-1,-1
College Prep,Palo Alto (Independent) BH,-1,-1,-1,-1,-1,-1
College Prep,Evergreen AY,-1,-1,-1,-1,-1,-1
College Prep,Interlake RM,-1,-1,-1,-1,-1,-1
College Prep,BASIS Independent Silicon Valley MK,-1,-1,-1,-1,-1,-1
College Prep,Harvard-Westlake EZ,-1,-1,-1,-1,-1,-1
College Prep,Gonzaga Prep SC,-1,-1,-1,-1,-1,-1
College Prep,Mission San Jose AK,-1,-1,-1,-1,-1,-1
College Prep,Fremont MM,-1,-1,-1,-1,-1,-1
College Prep,Albany EK,-1,-1,-1,-1,-1,-1
College Prep,Palo Alto (Independent) FZ,-1,-1,-1,-1,-1,-1
College Prep,Brentwood KM,-1,-1,-1,-1,-1,-1
College Prep,Loyola NT,-1,-1,-1,-1,-1,-1
College Prep,Saratoga SY,-1,-1,-1,-1,-1,-1
College Prep,Harker KS,-1,-1,-1,-1,-1,-1
College Prep,Crystal Springs Uplands KL,-1,-1,-1,-1,-1,-1
College Prep,Quarry Lane LL,-1,-1,-1,-1,-1,-1
College Prep,Gonzaga Prep MA,-1,-1,-1,-1,-1,-1
College Prep,Fremont RP,-1,-1,-1,-1,-1,-1
College Prep,Clovis North SD,-1,-1,-1,-1,-1,-1
College Prep,Presentation JW,-1,-1,-1,-1,-1,-1
Scarsdale,Newark Science AK,,1,0,-1,-1,-1
Scarsdale,Lake Highland Prep NK,,1,1,1,1,1
Scarsdale,Millburn WH,,1,0,-1,-1,-1
Scarsdale,Byram Hills JB,,1,0,-1,-1,-1
Scarsdale,Syosset AM,,1,0,-1,-1,-1
Scarsdale,Ridge SK,,1,1,1,0,-1
Scarsdale,Randolph HK,,1,1,0,-1,-1
Scarsdale,Collegiate DM,,1,0,-1,-1,-1
Scarsdale,Success Academy SC,,1,1,0,-1,-1
Scarsdale,Harrison MZ,,0,-1,-1,-1,-1
Scarsdale,Syosset JW,,1,0,-1,-1,-1
Scarsdale,Delbarton VK,,1,1,1,0,-1
Scarsdale,Lexington NB,,0,-1,-1,-1,-1
Scarsdale,Millburn CS,,0,0,0,-1,-1
Scarsdale,Byram Hills PE,,1,1,1,1,0
Scarsdale,Newark Science DA,,0,-1,-1,-1,-1
Scarsdale,Stuyvesant SL,,1,0,-1,-1,-1
Scarsdale,Newark Science BA,,0,-1,-1,-1,-1
Scarsdale,Ridge NP,,1,0,-1,-1,-1
Scarsdale,Lake Highland Prep AA,,1,1,0,-1,-1
Scarsdale,Byram Hills SC,,0,-1,-1,-1,-1
Scarsdale,Hunter MS,,0,-1,-1,-1,-1
Scarsdale,Ridge WW,,1,0,-1,-1,-1
Scarsdale,Stuyvesant KLi,,0,-1,-1,-1,-1
Scarsdale,Stuyvesant KF,,0,-1,-1,-1,-1
Scarsdale,Hunter TC,,0,-1,-1,-1,-1
Scarsdale,Bronx Science DR,,-1,-1,-1,-1,-1
Scarsdale,Monticello DA,,-1,-1,-1,-1,-1
Scarsdale,Harrison RP,,-1,-1,-1,-1,-1
Scarsdale,Hendrick Hudson MG,,-1,-1,-1,-1,-1
Scarsdale,Bridgewater Raritan RK,,-1,-1,-1,-1,-1
Scarsdale,Newtown AH,,-1,-1,-1,-1,-1
Scarsdale,Harrison LC,,-1,-1,-1,-1,-1
Scarsdale,Harrison EB,,-1,-1,-1,-1,-1
Scarsdale,Harrison AE,,-1,-1,-1,-1,-1
Scarsdale,Byram Hills AW,,-1,-1,-1,-1,-1
Scarsdale,Lexington VV,,-1,-1,-1,-1,-1
Scarsdale,Lexington RW,,-1,-1,-1,-1,-1
Scarsdale,Stuyvesant TC,,-1,-1,-1,-1,-1
Scarsdale,Harrison BS,,-1,-1,-1,-1,-1
Scarsdale,Stuyvesant MR,,-1,-1,-1,-1,-1
Scarsdale,Monticello KC,,-1,-1,-1,-1,-1
Scarsdale,Collegiate HL,,-1,-1,-1,-1,-1
Scarsdale,Collegiate MOs,,-1,-1,-1,-1,-1
Scarsdale,Ridge VT,,-1,-1,-1,-1,-1
Scarsdale,Timothy Christian SJ,,-1,-1,-1,-1,-1
Scarsdale,Byram Hills JBi,,-1,-1,-1,-1,-1
Scarsdale,Hunter ML,,-1,-1,-1,-1,-1
Scarsdale,Stuyvesant ASh,,-1,-1,-1,-1,-1
Scarsdale,Byram Hills CS,,-1,-1,-1,-1,-1
Scarsdale,Randolph EW,,-1,-1,-1,-1,-1
Scarsdale,Lexington NG,,-1,-1,-1,-1,-1
Scarsdale,Newark Science DJ,,-1,-1,-1,-1,-1
Scarsdale,Harrison CS,,-1,-1,-1,-1,-1
Scarsdale,Lexington MF,,-1,-1,-1,-1,-1
Scarsdale,Lexington CC,,-1,-1,-1,-1,-1
Scarsdale,Byram Hills AS,,-1,-1,-1,-1,-1
Scarsdale,Collegiate JP,,-1,-1,-1,-1,-1
Scarsdale,Timothy Christian JM,,-1,-1,-1,-1,-1
Scarsdale,Timothy Christian JR,,-1,-1,-1,-1,-1
Scarsdale,Lexington LW,,-1,-1,-1,-1,-1
Scarsdale,Newark Science SM,,-1,-1,-1,-1,-1
Scarsdale,Timothy Christian RJ,,-1,-1,-1,-1,-1
Scarsdale,Bronx Science SR,,-1,-1,-1,-1,-1
Scarsdale,Bronx Science UB,,-1,-1,-1,-1,-1
Scarsdale,Newtown CT,,-1,-1,-1,-1,-1
Scarsdale,Bronx Science AC,,-1,-1,-1,-1,-1
Scarsdale,Monticello AM,,-1,-1,-1,-1,-1
Scarsdale,Stuyvesant HG,,-1,-1,-1,-1,-1
Scarsdale,Timothy Christian CJ,,-1,-1,-1,-1,-1
Scarsdale,Bronx Science AS,,-1,-1,-1,-1,-1
Scarsdale,Lexington DW,,-1,-1,-1,-1,-1
Central Valley,GH AB,,,1,1,1,1
Central Valley,GH CM,,,1,1,1,0
Central Valley,FE CC,,,1,1,0,-1
Central Valley,GH EA,,,1,1,0,-1
Central Valley,LW BP,,,0,-1,-1,-1
Central Valley,GH CA,,,0,-1,-1,-1
Central Valley,SP BR,,,1,0,-1,-1
Central Valley,GH SA,,,0,-1,-1,-1
Central Valley,CV AM,,,1,0,-1,-1
Central Valley,GP SC,,,0,-1,-1,-1
Central Valley,EC DC,,,1,0,-1,-1
Central Valley,SP CG,,,1,0,-1,-1
Central Valley,FE CCa,,,0,-1,-1,-1
Central Valley,GH KG,,,0,-1,-1,-1
Central Valley,MD JE,,,0,-1,-1,-1
Central Valley,GP MA,,,0,-1,-1,-1
Central Valley,LW BR,,,-1,-1,-1,-1
Central Valley,LW BB,,,-1,-1,-1,-1
Central Valley,GP TJ,,,-1,-1,-1,-1
Central Valley,LW KD,,,-1,-1,-1,-1
Central Valley,SR TD,,,-1,-1,-1,-1
Central Valley,CH AE,,,-1,-1,-1,-1
Central Valley,GH ZW,,,-1,-1,-1,-1
Central Valley,GH ND,,,-1,-1,-1,-1
Central Valley,LK JM,,,-1,-1,-1,-1
Central Valley,CD HE,,,-1,-1,-1,-1
Central Valley,FE GP,,,-1,-1,-1,-1
Central Valley,CV EM,,,-1,-1,-1,-1
Central Valley,GP RO,,,-1,-1,-1,-1
Central Valley,LN JH,,,-1,-1,-1,-1
Central Valley,FE TS,,,-1,-1,-1,-1
Central Valley,LW AA,,,-1,-1,-1,-1
Central Valley,EC NM,,,-1,-1,-1,-1
Central Valley,FE AA,,,-1,-1,-1,-1
Central Valley,OK MR,,,-1,-1,-1,-1
Central Valley,OK CL,,,-1,-1,-1,-1
Central Valley,FE WO,,,-1,-1,-1,-1
Central Valley,UN JS,,,-1,-1,-1,-1
Central Valley,CD CD,,,-1,-1,-1,-1
Central Valley,CV GM,,,-1,-1,-1,-1
Central Valley,OK SM,,,-1,-1,-1,-1
Central Valley,MD BB,,,-1,-1,-1,-1
Central Valley,OK JM,,,-1,-1,-1,-1
Central Valley,GP GK,,,-1,-1,-1,-1
Central Valley,LK CE,,,-1,-1,-1,-1
Central Valley,FE AF,,,-1,-1,-1,-1
Central Valley,OK EM,,,-1,-1,-1,-1
Central Valley,OK SG,,,-1,-1,-1,-1
Ridge,Newark Science BA,,1,0,-1,-1,-1
Ridge,Millburn WH,,1,1,1,1,0
Ridge,Success Academy SC,,1,0,-1,-1,-1
Ridge,Hendrick Hudson MG,,1,1,1,1,1
Ridge,Newark Science AK,,1,1,1,0,-1
Ridge,Lexington NB,,1,1,0,-1,-1
Ridge,Randolph HK,,0,-1,-1,-1,-1
Ridge,Lexington KB,,0,-1,-1,-1,-1
Ridge,Harrison RP,,1,1,1,0,-1
Ridge,Byram Hills AW,,1,0,-1,-1,-1
Ridge,Newark Science DA,,1,1,0,-1,-1
Ridge,Stuyvesant KF,,1,0,-1,-1,-1
Ridge,Harrison SO,,1,1,0,-1,-1
Ridge,Newark Science SM,,0,-1,-1,-1,-1
Ridge,Stuyvesant AS,,0,-1,-1,-1,-1
Ridge,Loyola Blakefield AB,,1,0,-1,-1,-1
Ridge,Monticello KC,,1,0,-1,-1,-1
Ridge,Montville DM,,0,-1,-1,-1,-1
Ridge,Princeton JK,,1,0,-1,-1,-1
Ridge,Bronx HS Of Science JJ,,0,-1,-1,-1,-1
Ridge,Randolph EW,,0,-1,-1,-1,-1
Ridge,Scarsdale GZ,,0,-1,-1,-1,-1
Ridge,Pingry AG,,0,-1,-1,-1,-1
Ridge,Hunter TF,,-1,-1,-1,-1,-1
Ridge,Lexington CL,,-1,-1,-1,-1,-1
Ridge,Edgemont Jr./Sr. FH,,-1,-1,-1,-1,-1
Ridge,Chaminade MI,,-1,-1,-1,-1,-1
Ridge,Delbarton VK,,-1,-1,-1,-1,-1
Ridge,Scarsdale SJ,,1,1,0,-1,-1
Ridge,Princeton MN,,0,-1,-1,-1,-1
Ridge,Harrison LC,,-1,-1,-1,-1,-1
Ridge,Randolph AP,,0,-1,-1,-1,-1
Ridge,Princeton EO,,0,-1,-1,-1,-1
Ridge,Bridgewater Raritan RK,,-1,-1,-1,-1,-1
Ridge,Montville RU,,0,-1,-1,-1,-1
Ridge,Millburn PH,,1,0,-1,-1,-1
Ridge,Stuyvesant PY,,-1,-1,-1,-1,-1
Ridge,Lexington VV,,-1,-1,-1,-1,-1
Ridge,Whippany Park LC,,-1,-1,-1,-1,-1
Ridge,Princeton MMe,,-1,-1,-1,-1,-1
Ridge,Loyola Blakefield JH,,0,-1,-1,-1,-1
Ridge,Montville EJ,,-1,-1,-1,-1,-1
Ridge,Stuyvesant OG,,-1,-1,-1,-1,-1
Ridge,Byram Hills RP,,-1,-1,-1,-1,-1
Ridge,Stuyvesant TC,,0,-1,-1,-1,-1
Ridge,Newark Science DJ,,-1,-1,-1,-1,-1
Ridge,Montville AL,,-1,-1,-1,-1,-1
Ridge,Loyola Blakefield JT,,-1,-1,-1,-1,-1
Ridge,Montville AH,,-1,-1,-1,-1,-1
Ridge,Stuyvesant SV,,-1,-1,-1,-1,-1
Ridge,Bridgewater Raritan JC,,-1,-1,-1,-1,-1
Ridge,Timothy Christian JM,,-1,-1,-1,-1,-1
Ridge,Montville VH,,0,-1,-1,-1,-1
Ridge,Bridgewater Raritan VR,,-1,-1,-1,-1,-1
Ridge,Timothy Christian SJ,,-1,-1,-1,-1,-1
Ridge,Montville LS,,-1,-1,-1,-1,-1
Ridge,Lexington AS,,-1,-1,-1,-1,-1
Ridge,Montville AS,,-1,-1,-1,-1,-1
Ridge,Whippany Park MC,,-1,-1,-1,-1,-1
Ridge,Lexington AA,,-1,-1,-1,-1,-1
Ridge,Montville KL,,-1,-1,-1,-1,-1
Ridge,Scarsdale AF,,-1,-1,-1,-1,-1
Ridge,Scarsdale AW,,-1,-1,-1,-1,-1
Ridge,Whippany Park BG,,-1,-1,-1,-1,-1
Ridge,Bridgewater Raritan JB,,-1,-1,-1,-1,-1
Ridge,Millburn CR,,-1,-1,-1,-1,-1
Ridge,Bronx HS Of Science NS,,-1,-1,-1,-1,-1
Ridge,Stuyvesant HG,,-1,-1,-1,-1,-1
Ridge,Lexington GN,,-1,-1,-1,-1,-1
Ridge,Chaminade KB,,-1,-1,-1,-1,-1
Ridge,Millburn DV,,-1,-1,-1,-1,-1
Ridge,Lexington MF,,-1,-1,-1,-1,-1
Ridge,Whippany Park SD,,-1,-1,-1,-1,-1
Ridge,Randolph AH,,-1,-1,-1,-1,-1
Ridge,Whippany Park KR,,-1,-1,-1,-1,-1
Ridge,Whippany Park AC,,-1,-1,-1,-1,-1
Strake Jesuit,Law Magnet DD,,1,1,1,0,-1
Strake Jesuit,Dulles NB,,1,1,1,0,-1
Strake Jesuit,Clements Indepedent FT,,1,1,1,1,1
Strake Jesuit,Lake Highland Prep AA,,1,1,0,-1,-1
Strake Jesuit,Woodlands College Park VM,,1,1,1,1,0
Strake Jesuit,University JR,,1,1,0,-1,-1
Strake Jesuit,Plano East AK,,1,0,-1,-1,-1
Strake Jesuit,Lake Highland Prep RS,,1,0,-1,-1,-1
Strake Jesuit,University KC,,1,1,0,-1,-1
Strake Jesuit,Kinkaid JY,,1,1,0,-1,-1
Strake Jesuit,Kinkaid EH,,0,-1,-1,-1,-1
Strake Jesuit,Dulles AW,,0,-1,-1,-1,-1
Strake Jesuit,Cy-Fair CM,,0,-1,-1,-1,-1
Strake Jesuit,Dulles KL,,1,0,-1,-1,-1
Strake Jesuit,Episcopal AB,,1,0,-1,-1,-1
Strake Jesuit,Lake Highland Prep MK,,1,0,-1,-1,-1
Strake Jesuit,Montgomery WP,,0,-1,-1,-1,-1
Strake Jesuit,Westwood JA,,0,-1,-1,-1,-1
Strake Jesuit,Monsignor Kelly Catholic CC,,0,-1,-1,-1,-1
Strake Jesuit,Westwood SN,,1,0,-1,-1,-1
Strake Jesuit,Liberty Christian BS,,1,0,-1,-1,-1
Strake Jesuit,Cypress Falls KS,,1,0,-1,-1,-1
Strake Jesuit,North Crowley KM,,0,-1,-1,-1,-1
Strake Jesuit,Pflugerville LW,,-1,-1,-1,-1,-1
Strake Jesuit,Clear Brook SS,,-1,-1,-1,-1,-1
Strake Jesuit,Cedar Park HS Speech/Debate MG,,-1,-1,-1,-1,-1
Strake Jesuit,Westwood AG,,-1,-1,-1,-1,-1
Strake Jesuit,Montgomery MB,,-1,-1,-1,-1,-1
Strake Jesuit,Clear Brook GR,,-1,-1,-1,-1,-1
Strake Jesuit,North Crowley LR,,-1,-1,-1,-1,-1
